Data,Brand,Device name,Base price,Discout,Bonus,Gift_Details,Gift_value
06/02/2023,Samsung,Телефон сотовый SAMSUNG SM F 936 Galaxy Z Fold 4 5G 512GB (Beige),1099890,1099890,21997,"['Смарт часы SAMSUNG Galaxy Watch4 Classic 46mm Black (SM-R890NZKACIS)', 'Наушники для телефона SAMSUNG Galaxy Buds2 Pro (purple)', 'Наушники для телефона SAMSUNG Galaxy Buds2 Pro (gray)', 'Наушники для телефона SAMSUNG Galaxy Buds2 Pro (white)']","[219890, 119990, 119990, 119990]"
06/02/2023,Apple,Телефон сотовый APPLE iPhone 14 256GB (Purple),629990,549990,27500
06/02/2023,Apple,Телефон сотовый APPLE iPhone 14 Pro Max 128GB (Space Black),769990,729990,36500
06/02/2023,Realme,Телефон сотовый REALME C30S (2/32GB) Blue,54990,44990,449
06/02/2023,Samsung,Телефон сотовый SAMSUNG SM S 918 Galaxy S23 Ultra 5G 512GB BZKHS (Black),819890,749890,7498,"['Смарт часы SAMSUNG Galaxy Watch4 Classic 46mm Black (SM-R890NZKACIS)', 'Наушники для телефона SAMSUNG Galaxy Buds2 Pro (purple)', 'Наушники для телефона SAMSUNG Galaxy Buds2 Pro (gray)', 'Наушники для телефона SAMSUNG Galaxy Buds2 Pro (white)']","[219890, 119990, 119990, 119990]"
06/02/2023,POCO,Телефон сотовый POCO F3 8/256GB Arctic White,239990,239990,4799
06/02/2023,Xiaomi,Телефон сотовый XIAOMI Mi8 PRO 128GB Titanium,249990,249990,4999
06/02/2023,Samsung,Телефон сотовый SAMSUNG SM S 901 Galaxy S22 5G 128GB BZWDS (White),449890,399890,3998,"['Планшет SAMSUNG Galaxy Tab A7 lite SM T 225 NZAAS (gray) 8,7""/32GB/4G', 'Планшет SAMSUNG Galaxy Tab A7 lite SM T 225 NZSAS (silver) 8,7""/32GB/4G', 'Наушники для телефона SAMSUNG Galaxy Buds2 (Graphite) SM-R177NZKACIS', 'Наушники для телефона SAMSUNG Galaxy Buds2 (White) SM-R177NZWACIS', 'Наушники для телефона SAMSUNG Galaxy Buds2 (Olive) SM-R177NZGACIS', 'Наушники для телефона SAMSUNG Galaxy Buds2 (Lavender) SM-R177NLVACIS']","[99890, 99890, 89990, 89990, 89990, 89990]"
06/02/2023,Samsung,Телефон сотовый SAMSUNG SM S 906 Galaxy S22 Plus 5G 256GB BIDGS (Pink Gold),599890,479990,4799,"['Смарт часы SAMSUNG Galaxy Watch4 Classic 46mm Black (SM-R890NZKACIS)', 'Наушники для телефона SAMSUNG Galaxy Buds2 Pro (purple)', 'Наушники для телефона SAMSUNG Galaxy Buds2 Pro (gray)', 'Наушники для телефона SAMSUNG Galaxy Buds2 Pro (white)']","[219890, 119990, 119990, 119990]"
06/02/2023,Samsung,Телефон сотовый SAMSUNG SM S 906 Galaxy S22 Plus 5G 128GB BZWDS (White),549890,449890,4498,"['Смарт часы SAMSUNG Galaxy Watch4 Classic 46mm Black (SM-R890NZKACIS)', 'Наушники для телефона SAMSUNG Galaxy Buds2 Pro (purple)', 'Наушники для телефона SAMSUNG Galaxy Buds2 Pro (gray)', 'Наушники для телефона SAMSUNG Galaxy Buds2 Pro (white)']","[219890, 119990, 119990, 119990]"
06/02/2023,Apple,Телефон сотовый APPLE iPhone 14 Plus 128GB (Purple),629990,559990,28000
06/02/2023,Huawei,Телефон сотовый HUAWEI Nova 10 Pro 8/256GB (Сияющий черный) (GLA-LX1),329890,299990,29999
06/02/2023,Apple,Телефон сотовый APPLE iPhone 13 Pro Max 512GB Graphite,849990,849990,16999
06/02/2023,Samsung,Телефон сотовый SAMSUNG SM G 991 Galaxy S21 128GB BZIDS (Pink),409890,229990,2299
06/02/2023,Xiaomi,Телефон сотовый XIAOMI Redmi 10 4/64GB Carbon Grey,89990,89990,1799
06/02/2023,Xiaomi,Телефон сотовый XIAOMI Redmi 10C 4/64GB Mint Green,79990,69990,699
06/02/2023,Xiaomi,Телефон сотовый XIAOMI 12X 8/128GB Gray,329990,299990,29999
06/02/2023,Vivo,Телефон сотовый VIVO V25 Pro 5G 12/256GB Starlight Black (V2158),329990,319990,31999,"['Смарт часы Zeblaze Btalk Smart Watch 44 mm Green / Зеленый', 'Смарт часы Zeblaze Btalk Smart Watch 44 mm Orange / Оранжевый', 'Подарок VIVO 4813635 Plactic Mobile Phone Holder Держатель Смартфона', 'Подарок VIVO 4813636 Bluetooth Speaker Динамик Bluetooth', 'Подарок VIVO 4813637 Gift Box Подарочная Коробка']","[29990, 29990, 0, 0, 0]"
06/02/2023,Samsung,Телефон сотовый SAMSUNG SM A 325 Galaxy A32 64 GB FZBDS (Blue),129890,79990,7999
06/02/2023,Samsung,Телефон сотовый SAMSUNG SM S 906 Galaxy S22 Plus 5G 128GB BZKDS (Black),549890,449890,4498,"['Смарт часы SAMSUNG Galaxy Watch4 Classic 46mm Black (SM-R890NZKACIS)', 'Наушники для телефона SAMSUNG Galaxy Buds2 Pro (purple)', 'Наушники для телефона SAMSUNG Galaxy Buds2 Pro (gray)', 'Наушники для телефона SAMSUNG Galaxy Buds2 Pro (white)']","[219890, 119990, 119990, 119990]"
06/02/2023,Samsung,Телефон сотовый SAMSUNG SM F 721 Galaxy Z Flip 4 5G 256GB (Gold),599890,599890,11997,"['Смарт часы SAMSUNG Galaxy Watch4 Classic 46mm Black (SM-R890NZKACIS)', 'Наушники для телефона SAMSUNG Galaxy Buds2 Pro (purple)', 'Наушники для телефона SAMSUNG Galaxy Buds2 Pro (gray)', 'Наушники для телефона SAMSUNG Galaxy Buds2 Pro (white)']","[219890, 119990, 119990, 119990]"
06/02/2023,Samsung,Телефон сотовый SAMSUNG SM F 936 Galaxy Z Fold 4 5G 256GB (Black),999890,999890,19997,"['Смарт часы SAMSUNG Galaxy Watch4 Classic 46mm Black (SM-R890NZKACIS)', 'Наушники для телефона SAMSUNG Galaxy Buds2 Pro (purple)', 'Наушники для телефона SAMSUNG Galaxy Buds2 Pro (gray)', 'Наушники для телефона SAMSUNG Galaxy Buds2 Pro (white)']","[219890, 119990, 119990, 119990]"
06/02/2023,Samsung,Телефон сотовый SAMSUNG SM A 022 Galaxy A02 32GB GZRBS (Red),54890,54890,5489
06/02/2023,Xiaomi,Телефон сотовый XIAOMI Redmi 9A 32GB Glacial Blue,59990,49990,4999
06/02/2023,Samsung,Телефон сотовый SAMSUNG SM F 721 Galaxy Z Flip 4 5G 256GB (Blue),599890,599890,11997,"['Смарт часы SAMSUNG Galaxy Watch4 Classic 46mm Black (SM-R890NZKACIS)', 'Наушники для телефона SAMSUNG Galaxy Buds2 Pro (purple)', 'Наушники для телефона SAMSUNG Galaxy Buds2 Pro (gray)', 'Наушники для телефона SAMSUNG Galaxy Buds2 Pro (white)']","[219890, 119990, 119990, 119990]"
06/02/2023,OPPO,Телефон сотовый OPPO A57s 4/64GB Sky Blue,104990,104990,10499,['Чехол для телефона OPPO A57S Silicone Cover Transparent'],[990]
06/02/2023,Apple,Телефон сотовый APPLE iPhone 14 512GB (Blue),769990,699990,35000
06/02/2023,Apple,Телефон сотовый APPLE iPhone 14 Pro Max 128GB (Gold),769990,729990,36500
06/02/2023,Xiaomi,Телефон сотовый XIAOMI Redmi 10A 3/64GB Sky Blue,69990,69990,1399
06/02/2023,OPPO,Телефон сотовый OPPO A77s 8/128GB Sunset Orange,169990,169990,16999
06/02/2023,Samsung,Телефон сотовый SAMSUNG SM F 711 Galaxy Z Flip 3 256GB (NEW) (Green),579890,319990,3199
06/02/2023,Apple,Телефон сотовый APPLE iPhone 13 mini 128GB Blue,414990,379990,3799
06/02/2023,Xiaomi,Телефон сотовый XIAOMI 11T Pro 8/128GB Celestial Blue,299990,299990,5999
06/02/2023,Samsung,Телефон сотовый SAMSUNG SM F 936 Galaxy Z Fold 4 5G 256GB (Beige),999890,999890,19997,"['Смарт часы SAMSUNG Galaxy Watch4 Classic 46mm Black (SM-R890NZKACIS)', 'Наушники для телефона SAMSUNG Galaxy Buds2 Pro (purple)', 'Наушники для телефона SAMSUNG Galaxy Buds2 Pro (gray)', 'Наушники для телефона SAMSUNG Galaxy Buds2 Pro (white)']","[219890, 119990, 119990, 119990]"
06/02/2023,Apple,Телефон сотовый APPLE iPhone 14 Plus 128GB (Midnight),629990,559990,28000
06/02/2023,POCO,Телефон сотовый POCO M4 Pro 5G 6/128GB Power Black,129990,129990,2599
06/02/2023,Samsung,Телефон сотовый SAMSUNG SM A 037 Galaxy A03s 64GB FZWGS (White),74890,74890,7489
06/02/2023,Huawei,Телефон сотовый HUAWEI P40 Lite (Crush Green),129890,129890,12989
06/02/2023,Realme,Телефон сотовый REALME C21Y (4/64GB) Blue,79990,79990,7999
06/02/2023,Samsung,Телефон сотовый SAMSUNG SM S 906 Galaxy S22 Plus 5G 128GB BIDDS (Pink Gold),549890,449890,4498,"['Смарт часы SAMSUNG Galaxy Watch4 Classic 46mm Black (SM-R890NZKACIS)', 'Наушники для телефона SAMSUNG Galaxy Buds2 Pro (purple)', 'Наушники для телефона SAMSUNG Galaxy Buds2 Pro (gray)', 'Наушники для телефона SAMSUNG Galaxy Buds2 Pro (white)']","[219890, 119990, 119990, 119990]"
06/02/2023,Samsung,Телефон сотовый SAMSUNG SM A 035 Galaxy A03 64GB FZRGS (Red),79890,79890,7989
06/02/2023,Apple,Телефон сотовый APPLE iPhone 14 Pro 512GB (Silver),909990,909990,45500
06/02/2023,Huawei,Телефон сотовый HUAWEI Nova 10 Pro 8/256GB (Мерцающий серебристый) (GLA-LX1),329890,299990,29999
06/02/2023,OPPO,Телефон сотовый OPPO A57s 4/128GB Sky Blue,124990,124990,12499,['Чехол для телефона OPPO A57S Silicone Cover Transparent'],[990]
06/02/2023,OPPO,Телефон сотовый OPPO A77s 8/128GB Starry Black,169990,169990,16999
06/02/2023,HONOR,Телефон сотовый HONOR X5 (2/32GB) Sunrise Orange,59990,49990,4999
06/02/2023,Samsung,Телефон сотовый SAMSUNG SM A 047 Galaxy A04s (4/64GB) FZKGS (Black),89890,74890,748
06/02/2023,POCO,Телефон сотовый POCO M4 Pro 5G 6/128GB Cool Blue,129990,129990,2599
06/02/2023,Xiaomi,Телефон сотовый XIAOMI Redmi 10 4/128GB Carbon Grey,99990,99990,1999
06/02/2023,Samsung,Телефон сотовый SAMSUNG SM S 901 Galaxy S22 5G 256GB BZWGS (White),499890,429890,4298,"['Планшет SAMSUNG Galaxy Tab A7 lite SM T 225 NZAAS (gray) 8,7""/32GB/4G', 'Планшет SAMSUNG Galaxy Tab A7 lite SM T 225 NZSAS (silver) 8,7""/32GB/4G', 'Наушники для телефона SAMSUNG Galaxy Buds2 (Graphite) SM-R177NZKACIS', 'Наушники для телефона SAMSUNG Galaxy Buds2 (White) SM-R177NZWACIS', 'Наушники для телефона SAMSUNG Galaxy Buds2 (Olive) SM-R177NZGACIS', 'Наушники для телефона SAMSUNG Galaxy Buds2 (Lavender) SM-R177NLVACIS']","[99890, 99890, 89990, 89990, 89990, 89990]"
06/02/2023,Realme,Телефон сотовый REALME C30S (4/64GB) Blue,59990,59990,5999
06/02/2023,HONOR,Телефон сотовый HONOR X5 (2/32GB) Midnight Black,59990,49990,4999
06/02/2023,Samsung,Телефон сотовый SAMSUNG SM A 042 Galaxy A04e (4/128GB) FLBKS (Blue),79890,69890,698
06/02/2023,Vivo,Телефон сотовый VIVO V21E Diamond Flare (2061),149990,149990,14999
06/02/2023,Apple,Телефон сотовый APPLE iPhone 13 256GB Blue,599990,479990,4799
06/02/2023,Samsung,Телефон сотовый SAMSUNG SM F 711 Galaxy Z Flip 3 256GB (Black),579890,319990,3199
06/02/2023,Samsung,Телефон сотовый SAMSUNG SM F 721 Galaxy Z Flip 4 5G 128GB (Gray),549890,549890,10997,"['Смарт часы SAMSUNG Galaxy Watch4 Classic 46mm Black (SM-R890NZKACIS)', 'Наушники для телефона SAMSUNG Galaxy Buds2 Pro (purple)', 'Наушники для телефона SAMSUNG Galaxy Buds2 Pro (gray)', 'Наушники для телефона SAMSUNG Galaxy Buds2 Pro (white)']","[219890, 119990, 119990, 119990]"
06/02/2023,Realme,Телефон сотовый REALME C33 (4/64GB) Blue,69990,69990,6999
06/02/2023,Samsung,Телефон сотовый SAMSUNG SM F 711 Galaxy Z Flip 3 256GB (NEW) (Beige),579890,319990,3199
06/02/2023,Samsung,Телефон сотовый SAMSUNG SM F 711 Galaxy Z Flip 3 128GB (Violet),549890,299990,2999
06/02/2023,Samsung,Телефон сотовый SAMSUNG SM S 901 Galaxy S22 5G 256GB BIDGS (Pink Gold),499890,429890,4298,"['Планшет SAMSUNG Galaxy Tab A7 lite SM T 225 NZAAS (gray) 8,7""/32GB/4G', 'Планшет SAMSUNG Galaxy Tab A7 lite SM T 225 NZSAS (silver) 8,7""/32GB/4G', 'Наушники для телефона SAMSUNG Galaxy Buds2 (Graphite) SM-R177NZKACIS', 'Наушники для телефона SAMSUNG Galaxy Buds2 (White) SM-R177NZWACIS', 'Наушники для телефона SAMSUNG Galaxy Buds2 (Olive) SM-R177NZGACIS', 'Наушники для телефона SAMSUNG Galaxy Buds2 (Lavender) SM-R177NLVACIS']","[99890, 99890, 89990, 89990, 89990, 89990]"
06/02/2023,Huawei,Телефон сотовый HUAWEI Nova Y70 4/128GB (Полночный черный) (MGA-LX9N),129990,89990,8999
06/02/2023,Samsung,Телефон сотовый SAMSUNG SM F 721 Galaxy Z Flip 4 5G 256GB (Gray),599890,599890,11997,"['Смарт часы SAMSUNG Galaxy Watch4 Classic 46mm Black (SM-R890NZKACIS)', 'Наушники для телефона SAMSUNG Galaxy Buds2 Pro (purple)', 'Наушники для телефона SAMSUNG Galaxy Buds2 Pro (gray)', 'Наушники для телефона SAMSUNG Galaxy Buds2 Pro (white)']","[219890, 119990, 119990, 119990]"
06/02/2023,Apple,Телефон сотовый APPLE iPhone 14 Plus 256GB (Midnight),699990,629990,31500
06/02/2023,Samsung,Телефон сотовый SAMSUNG SM A 042 Galaxy A04e (3/32GB) FLBDS (Blue),59890,54890,548
06/02/2023,POCO,Телефон сотовый POCO M3 Pro 4/64GB Power Black,99990,99990,1999
06/02/2023,Apple,Телефон сотовый APPLE iPhone 12 64GB (Purple),414990,379990,3799
06/02/2023,Huawei,Телефон сотовый HUAWEI P40 Lite E (Midnight Black),89890,89890,8989
06/02/2023,Huawei,Телефон сотовый HUAWEI Nova 10 SE 8/128GB (Сияющий черный) (BNE-LX1),189890,159990,15999
06/02/2023,Samsung,Телефон сотовый SAMSUNG SM A 042 Galaxy A04e (4/128GB) FZKKS (Black),79890,69890,698
06/02/2023,Vivo,Телефон сотовый VIVO Y53s 8/128GB Deep Sea Blue (V2058),139990,129990,12999,"['Смарт часы Zeblaze Btalk Smart Watch 44 mm Green / Зеленый', 'Смарт часы Zeblaze Btalk Smart Watch 44 mm Orange / Оранжевый', 'Подарок VIVO 4813635 Plactic Mobile Phone Holder Держатель Смартфона', 'Подарок VIVO 4813636 Bluetooth Speaker Динамик Bluetooth', 'Подарок VIVO 4813637 Gift Box Подарочная Коробка']","[29990, 29990, 0, 0, 0]"
06/02/2023,Huawei,Телефон сотовый HUAWEI P Smart 2021 (Crush Green),119890,119890,11989
06/02/2023,Xiaomi,Телефон сотовый XIAOMI 12 Lite 8/128GB Lite Pink,219990,219990,4399
06/02/2023,Vivo,Телефон сотовый VIVO Y35 4/128GB Agate Black (V2205),129990,119990,11999,"['Смарт часы Zeblaze Btalk Smart Watch 44 mm Green / Зеленый', 'Смарт часы Zeblaze Btalk Smart Watch 44 mm Orange / Оранжевый', 'Подарок VIVO 4813635 Plactic Mobile Phone Holder Держатель Смартфона', 'Подарок VIVO 4813636 Bluetooth Speaker Динамик Bluetooth', 'Подарок VIVO 4813637 Gift Box Подарочная Коробка']","[29990, 29990, 0, 0, 0]"
06/02/2023,HONOR,Телефон сотовый HONOR X6 (4/64GB) Ocean Blue,89990,79990,7999
06/02/2023,Samsung,Телефон сотовый SAMSUNG SM A 042 Galaxy A04e (3/64GB) FZKHS (Black),64890,59890,598
06/02/2023,Samsung,Телефон сотовый SAMSUNG SM A 325 Galaxy A32 128 GB FZBGS (Blue),139890,99990,9999
06/02/2023,Samsung,Телефон сотовый SAMSUNG SM A 127 Galaxy A12 32GB (new) FZRUS (red),79890,79890,7989
06/02/2023,OPPO,Телефон сотовый OPPO A54 64GB Crystal Black,109990,99990,9999
06/02/2023,Huawei,Телефон сотовый HUAWEI P50 Pocket Premium Edition 12/512GB (Роскошное Золото) (BAL-L49),799890,649890,64989
06/02/2023,Samsung,Телефон сотовый SAMSUNG SM F 721 Galaxy Z Flip 4 5G 128GB (Gold),549890,549890,10997,"['Смарт часы SAMSUNG Galaxy Watch4 Classic 46mm Black (SM-R890NZKACIS)', 'Наушники для телефона SAMSUNG Galaxy Buds2 Pro (purple)', 'Наушники для телефона SAMSUNG Galaxy Buds2 Pro (gray)', 'Наушники для телефона SAMSUNG Galaxy Buds2 Pro (white)']","[219890, 119990, 119990, 119990]"
06/02/2023,Huawei,Телефон сотовый HUAWEI Mate XS 2 (8/512GB) (Белый) (PAL-LX9),999990,999990,99999,"['Телефон сотовый HUAWEI Nova 10 SE 8/128GB (Сияющий черный) (BNE-LX1)', 'Телефон сотовый HUAWEI Nova 10 SE 8/128GB (Мерцающий серебристый) (BNE-LX1)', 'Телефон сотовый HUAWEI Nova 10 SE 8/128GB (Мятный зеленый) (BNE-LX1)']","[189890, 189890, 189890]"
06/02/2023,Xiaomi,Телефон сотовый XIAOMI Redmi 10 4/128GB Pebble White,99990,99990,1999
06/02/2023,POCO,Телефон сотовый POCO F3 6/128GB Deep Ocean Blue,219990,219990,4399
06/02/2023,Samsung,Телефон сотовый SAMSUNG SM A 037 Galaxy A03s 32GB FZWDS (White),64890,64890,6489
06/02/2023,Xiaomi,Телефон сотовый XIAOMI Redmi 10 6/128GB Sea Blue,109990,109990,2199
06/02/2023,Xiaomi,Телефон сотовый XIAOMI Redmi 10C 4/128GB Ocean Blue,84990,74990,749
06/02/2023,WIKO,Телефон сотовый WIKO T50 Mulan 6/128GB Green,149990,149990,29998
06/02/2023,Samsung,Телефон сотовый SAMSUNG SM F 936 Galaxy Z Fold 4 5G 512GB (Black),1099890,1099890,21997,"['Смарт часы SAMSUNG Galaxy Watch4 Classic 46mm Black (SM-R890NZKACIS)', 'Наушники для телефона SAMSUNG Galaxy Buds2 Pro (purple)', 'Наушники для телефона SAMSUNG Galaxy Buds2 Pro (gray)', 'Наушники для телефона SAMSUNG Galaxy Buds2 Pro (white)']","[219890, 119990, 119990, 119990]"
06/02/2023,Vivo,Телефон сотовый VIVO Y55 8/128GB Midnight Galaxy (V2154),159990,139990,13999,"['Смарт часы Zeblaze Btalk Smart Watch 44 mm Green / Зеленый', 'Смарт часы Zeblaze Btalk Smart Watch 44 mm Orange / Оранжевый', 'Подарок VIVO 4813635 Plactic Mobile Phone Holder Держатель Смартфона', 'Подарок VIVO 4813636 Bluetooth Speaker Динамик Bluetooth', 'Подарок VIVO 4813637 Gift Box Подарочная Коробка']","[29990, 29990, 0, 0, 0]"
06/02/2023,Apple,Телефон сотовый APPLE iPhone 14 Pro Max 512GB (Gold),979990,979990,49000
06/02/2023,Huawei,Телефон сотовый HUAWEI Mate 50 Pro (8/256GB) (Снежное серебро) (DCO-LX9),549890,549890,54989,"['Телефон сотовый HUAWEI Nova Y70 4/128GB (Голубой кристалл) (MGA-LX9N)', 'Телефон сотовый HUAWEI Nova Y70 4/128GB (Полночный черный) (MGA-LX9N)']","[129990, 129990]"
06/02/2023,Apple,Телефон сотовый APPLE iPhone 13 Pro Max 128GB Gold,709990,679990,6799
06/02/2023,Xiaomi,Телефон сотовый XIAOMI Redmi 9A 32GB Peacock Green,59990,49990,4999
06/02/2023,Xiaomi,Телефон сотовый XIAOMI 11T 8/256GB Moonlight White,279990,249890,2498
06/02/2023,POCO,Телефон сотовый POCO M3 Pro 6/128GB Power Black,139990,139990,2799
06/02/2023,Samsung,Телефон сотовый SAMSUNG SM F 711 Galaxy Z Flip 3 256GB (Green),579890,319990,3199
06/02/2023,Vivo,Телефон сотовый VIVO Y21 4/64GB Diamond Glow (V2111),99990,79990,7999,"['Подарок VIVO 4813635 Plactic Mobile Phone Holder Держатель Смартфона', 'Подарок VIVO 4813636 Bluetooth Speaker Динамик Bluetooth', 'Подарок VIVO 4813637 Gift Box Подарочная Коробка']","[0, 0, 0]"
06/02/2023,Xiaomi,Телефон сотовый XIAOMI Redmi 10C 4/64GB Ocean Blue,79990,69990,699
06/02/2023,Xiaomi,Телефон сотовый XIAOMI 12 Lite 8/128GB Lite Green,219990,219990,4399
06/02/2023,Samsung,Телефон сотовый SAMSUNG SM A 042 Galaxy A04e (3/32GB) FZKDS (Black),59890,54890,548
06/02/2023,Apple,Телефон сотовый APPLE iPhone 12 64GB (Blue),414990,379990,3799
06/02/2023,Xiaomi,Телефон сотовый XIAOMI Redmi 9C 4/128GB Midnight Gray,74990,74990,1499
06/02/2023,Huawei,Телефон сотовый HUAWEI Y6p (midnight black),69890,69890,6989
06/02/2023,Xiaomi,Телефон сотовый XIAOMI 11T 8/128GB Celestial Blue,259990,259990,5199
06/02/2023,Samsung,Телефон сотовый SAMSUNG SM A 127 Galaxy A12 64GB (new) FZBVS (blue),89890,89890,8989
06/02/2023,Apple,Телефон сотовый APPLE iPhone 13 128GB (PRODUCT)RED,529990,409990,4099
06/02/2023,Huawei,Телефон сотовый HUAWEI Nova 9 SE 8/128GB (Полночный черный) (JLN-LX1),189890,139890,13989
06/02/2023,HONOR,Телефон сотовый HONOR X7 (4/128GB) Titanium Silver,119990,119990,11999
06/02/2023,Apple,Телефон сотовый APPLE iPhone 14 128GB (PRODUCT) Red,559990,479990,24000
06/02/2023,Vivo,Телефон сотовый VIVO V21 Dusk Blue (2066),179990,179990,17999
06/02/2023,Samsung,Телефон сотовый SAMSUNG SM A 127 Galaxy A12 32GB (new) FZKUS (black),79890,79890,7989
06/02/2023,Samsung,Телефон сотовый SAMSUNG SM G 780 Galaxy S20 FE 128GB (NEW) GLVDS (lavender),279890,279890,5597
06/02/2023,Xiaomi,Телефон сотовый XIAOMI Redmi Note 11 4/64GB Twilight Blue,109990,99990,999
06/02/2023,OPPO,Телефон сотовый OPPO A16 32GB Black,89990,59990,5999
06/02/2023,Vivo,Телефон сотовый VIVO V23 5G 12/256GB Stardust Black (V2130),279990,279990,27999,"['Подарок VIVO 4813635 Plactic Mobile Phone Holder Держатель Смартфона', 'Подарок VIVO 4813636 Bluetooth Speaker Динамик Bluetooth', 'Подарок VIVO 4813637 Gift Box Подарочная Коробка']","[0, 0, 0]"
06/02/2023,Apple,Телефон сотовый APPLE iPhone 14 Pro 256GB (Gold),769990,729990,36500
06/02/2023,Apple,Телефон сотовый APPLE iPhone 14 Pro Max 128GB (Silver),769990,729990,36500
06/02/2023,Xiaomi,Телефон сотовый XIAOMI Redmi 10A 3/64GB Chrome Silver,69990,69990,1399
06/02/2023,Huawei,Телефон сотовый HUAWEI Mate 50 (8/256GB) (Снежное серебро) (CET-LX9),499890,499890,49989,"['Телефон сотовый HUAWEI Nova Y70 4/64GB (Полночный черный) (MGA-LX9N)', 'Телефон сотовый HUAWEI Nova Y70 4/64GB (Голубой кристалл) (MGA-LX9N)']","[99890, 99890]"
06/02/2023,Samsung,Телефон сотовый SAMSUNG SM S 911 Galaxy S23 5G 128GB BZKDS (Black),499890,499890,9997
06/02/2023,Samsung,Телефон сотовый SAMSUNG SM S 918 Galaxy S23 Ultra 5G 1TB BLIPS (Light Pink),969890,899890,8998,"['Смарт часы SAMSUNG Galaxy Watch4 Classic 46mm Black (SM-R890NZKACIS)', 'Наушники для телефона SAMSUNG Galaxy Buds2 Pro (purple)', 'Наушники для телефона SAMSUNG Galaxy Buds2 Pro (gray)', 'Наушники для телефона SAMSUNG Galaxy Buds2 Pro (white)']","[219890, 119990, 119990, 119990]"
06/02/2023,Xiaomi,Телефон сотовый XIAOMI Redmi 9A 32GB Sky Blue,59990,49990,4999
06/02/2023,OPPO,Телефон сотовый OPPO A74 Midnight Blue,139990,139990,13999
06/02/2023,Huawei,Телефон сотовый HUAWEI Nova 9 Starry Blue,299890,299890,29989
06/02/2023,WIKO,Телефон сотовый WIKO T10 Rally 2/64GB Black,74990,74990,7499
06/02/2023,Huawei,Телефон сотовый HUAWEI Nova Y90 4/128GB (Голубой кристалл) (CTR-LX1),129890,102990,10299
06/02/2023,Apple,Телефон сотовый APPLE iPhone 14 256GB (Starlight),629990,549990,27500
06/02/2023,Apple,Телефон сотовый APPLE iPhone 14 Plus 128GB (Starlight),629990,559990,28000
06/02/2023,Realme,Телефон сотовый REALME C11 2021 (2/32GB) Gray,54990,54990,5499
06/02/2023,Apple,Телефон сотовый APPLE iPhone 13 mini 256GB Blue,484990,449990,4499
06/02/2023,Xiaomi,Телефон сотовый XIAOMI Redmi 9C 4/128GB Lavender Purple,74990,74990,1499
06/02/2023,Vivo,Телефон сотовый VIVO Y33s 4/64GB Mirror Black (V2109),109990,84990,8499,"['Чехол для телефона VIVO Y21/Y21s/Y33s Transparent Cover Light Grey', 'Подарок VIVO 4813635 Plactic Mobile Phone Holder Держатель Смартфона', 'Подарок VIVO 4813636 Bluetooth Speaker Динамик Bluetooth', 'Подарок VIVO 4813637 Gift Box Подарочная Коробка']","[3990, 0, 0, 0]"
06/02/2023,OPPO,Телефон сотовый OPPO A55 4/64GB Rainbow Blue,119990,119990,11999
06/02/2023,POCO,Телефон сотовый POCO F4 GT 12/256GB Knight Silver,399990,399990,7999
06/02/2023,Huawei,Телефон сотовый HUAWEI Nova Y90 4/128GB (Изумрудно-зеленый) (CTR-LX1),129890,102990,10299
06/02/2023,Apple,Телефон сотовый APPLE iPhone 14 512GB (Midnight),769990,699990,35000
06/02/2023,Samsung,Телефон сотовый SAMSUNG SM A 042 Galaxy A04e (4/128GB) FZCKS (Copper),79890,69890,698
06/02/2023,Samsung,Телефон сотовый SAMSUNG SM A 045 Galaxy A04 (3/32GB) FZGDS (Green),64890,59890,598
06/02/2023,Samsung,Телефон сотовый SAMSUNG SM S 911 Galaxy S23 5G 256GB BZKGS (Black),529890,499890,4998,"['Смарт часы SAMSUNG Galaxy Watch4 Classic 46mm Black (SM-R890NZKACIS)', 'Наушники для телефона SAMSUNG Galaxy Buds2 Pro (purple)', 'Наушники для телефона SAMSUNG Galaxy Buds2 Pro (gray)', 'Наушники для телефона SAMSUNG Galaxy Buds2 Pro (white)']","[219890, 119990, 119990, 119990]"
06/02/2023,Samsung,Телефон сотовый SAMSUNG SM S 918 Galaxy S23 Ultra 5G 1TB BZGPS (Green),969890,899890,8998,"['Смарт часы SAMSUNG Galaxy Watch4 Classic 46mm Black (SM-R890NZKACIS)', 'Наушники для телефона SAMSUNG Galaxy Buds2 Pro (purple)', 'Наушники для телефона SAMSUNG Galaxy Buds2 Pro (gray)', 'Наушники для телефона SAMSUNG Galaxy Buds2 Pro (white)']","[219890, 119990, 119990, 119990]"
06/02/2023,POCO,Телефон сотовый POCO M4 Pro 5G 4/64GB Power Black,124990,124990,2499
06/02/2023,Xiaomi,Телефон сотовый XIAOMI Redmi 9C 64GB Sunrise Orange,69990,69990,1399
06/02/2023,Xiaomi,Телефон сотовый XIAOMI Redmi 10 6/128GB Pebble White,109990,109990,2199
06/02/2023,Apple,Телефон сотовый APPLE iPhone 13 mini 256GB (Green),484990,449990,4499
06/02/2023,Huawei,Телефон сотовый HUAWEI P50 8/256GB (Светло-золотистый) (ABR-LX9),449890,389890,38989
06/02/2023,WIKO,Телефон сотовый WIKO T50 Mulan 6/128GB Black,149990,149990,29998
